Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
624,"624.1884","Shigella sonnei strain 155599","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40417","Klebsiella pneumoniae strain MRSN28887","imipenem","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40443","Klebsiella pneumoniae strain MRSN7076","cefotaxime","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.31044","Klebsiella pneumoniae strain 680m/10","imipenem","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.931, F1 score:0.935, AUC:0.950","Computational Method",,
1313,"1313.38098","Streptococcus pneumoniae strain S470","erythromycin","Resistant",,,,,"Computational Prediction","Accuracy:0.955, F1 score:0.958, AUC:0.978","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.37239","Klebsiella pneumoniae strain 20P167W strain not applicable","gentamicin","Susceptible",,,,,"Computational Prediction","Accuracy:0.863, F1 score:0.863, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40458","Klebsiella pneumoniae strain 2019_OU_BfR0020","piperacillin_tazobactam","Resistant",,,,,"Computational Prediction","Accuracy:0.766, F1 score:0.759, AUC:0.825","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1874","Shigella sonnei strain 181987","ertapenem","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40376","Klebsiella pneumoniae strain MRSN613682","ampicillin","Resistant",">=32",">=","32","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40424","Klebsiella pneumoniae strain MRSN25616","cefoxitin","Susceptible",,,,,"Computational Prediction","Accuracy:0.805, F1 score:0.796, AUC:0.864","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40463","Klebsiella pneumoniae strain MK-07","gentamicin","Resistant",,,,,"Computational Prediction","Accuracy:0.863, F1 score:0.863, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1973","Shigella sonnei strain 208955","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.23130","Klebsiella pneumoniae strain PN79","cefepime","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.697, F1 score:0.704, AUC:0.745","Computational Method",,
573,"573.40364","Klebsiella pneumoniae strain MRSN731029","piperacillin_tazobactam","Susceptible",,,,,"Computational Prediction","Accuracy:0.766, F1 score:0.759, AUC:0.825","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2105","Shigella sonnei strain 168321","nalidixic acid","r",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.23131","Klebsiella pneumoniae strain PN104","aztreonam","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.680, F1 score:0.752, AUC:0.735","Computational Method",,
624,"624.1912","Shigella sonnei strain 152507","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2124","Shigella sonnei strain 168532","streptomycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40436","Klebsiella pneumoniae strain MRSN16008","ciprofloxacin","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.1900","Shigella sonnei strain 151006","cefpirome","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40393","Klebsiella pneumoniae strain MRSN516635","amikacin","Susceptible","<=2","<=","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.1980","Shigella sonnei strain 190807","temocillin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1977","Shigella sonnei strain 206717","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1313,"1313.38095","Streptococcus pneumoniae strain S523","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.878, F1 score:0.884, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.38823","Klebsiella pneumoniae strain 257","tobramycin","Resistant",,,,,"Computational Prediction","Accuracy:0.882, F1 score:0.889, AUC:0.939","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.31291","Staphylococcus aureus strain 23/2-9 S","methicillin","Susceptible",,,,,"Computational Prediction","Accuracy:0.989, F1 score:0.989, AUC:0.994","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1922","Shigella sonnei strain 194199","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1313,"1313.38115","Streptococcus pneumoniae strain S307","erythromycin","Resistant",,,,,"Computational Prediction","Accuracy:0.955, F1 score:0.958, AUC:0.978","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.27349","Klebsiella pneumoniae strain KZN_INI_KINF_27","piperacillin/tazobactam","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.766, F1 score:0.759, AUC:0.825","Computational Method",,
624,"624.2055","Shigella sonnei strain 163131","streptomycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2160","Shigella sonnei strain 159704","nalidixic acid","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2180","Shigella sonnei strain 178860","tobramycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40441","Klebsiella pneumoniae strain MRSN13748","amikacin","Susceptible","<=2","<=","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40405","Klebsiella pneumoniae strain MRSN430405","tetracycline","Susceptible",,,,,"Computational Prediction","Accuracy:0.795, F1 score:0.794, AUC:0.842","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2014","Shigella sonnei strain 169625","ampicillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40297","Klebsiella pneumoniae strain WHC9","cefepime","Resistant",,,,,"Computational Prediction","Accuracy:0.697, F1 score:0.704, AUC:0.745","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40430","Klebsiella pneumoniae strain MRSN21352","levofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.917, F1 score:0.927, AUC:0.961","AdaBoost Classifier","PATRIC",,,,,,,,
1765,"1765.674","Mycobacterium tuberculosis variant bovis strain A2","rifampin","Susceptible",,,,,"Computational Prediction","Accuracy:0.831, F1 score:0.844, AUC:0.909","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1984","Shigella sonnei strain 183758","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.18566","Staphylococcus aureus strain DIP","tetracycline","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.975, F1 score:0.974, AUC:0.986","Computational Method",,
573,"573.40381","Klebsiella pneumoniae strain MRSN591344","ceftolozane-tazobactam","Susceptible","==1/4","==","1/4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1313,"1313.38104","Streptococcus pneumoniae strain S400","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.878, F1 score:0.884, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.34098","Klebsiella pneumoniae strain S90-2","meropenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.916, F1 score:0.922, AUC:0.949","AdaBoost Classifier","PATRIC",,,,,,,,
1313,"1313.38088","Streptococcus pneumoniae strain S581","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.878, F1 score:0.884, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
1313,"1313.38064","Streptococcus pneumoniae strain pnumococcus16F","tetracycline","Susceptible",,,,,"Computational Prediction","Accuracy:0.962, F1 score:0.962, AUC:0.974","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40398","Klebsiella pneumoniae strain MRSN511348","piperacillin_tazobactam","Susceptible",,,,,"Computational Prediction","Accuracy:0.766, F1 score:0.759, AUC:0.825","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40308","Klebsiella pneumoniae strain KP_NORM_BLD_2015_115359","ertapenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.956, F1 score:0.955, AUC:0.972","AdaBoost Classifier","PATRIC",,,,,,,,
590,"590.15590","Salmonella enterica SRR2911789","tetracycline",,"<=4","<=","4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
624,"624.1873","Shigella sonnei strain 185433","azithromycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1773,"1773.26138","Mycobacterium tuberculosis strain OMICS/BPL/0016/19/SP","kanamycin","Resistant",,,,,"Computational Prediction","Accuracy:0.843, F1 score:0.838, AUC:0.905","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40379","Klebsiella pneumoniae strain MRSN669448","gentamicin","Resistant",,,,,"Computational Prediction","Accuracy:0.863, F1 score:0.863, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.31274","Staphylococcus aureus strain 21/11-F5 LY","clindamycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.963, F1 score:0.965, AUC:0.977","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.31267","Staphylococcus aureus strain 27/4-1 BHC","erythromycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.959, F1 score:0.962, AUC:0.981","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1914","Shigella sonnei strain 185885","nalidixic acid","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1947","Shigella sonnei strain 167015","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40441","Klebsiella pneumoniae strain MRSN13748","cefepime","Resistant",">=32",">=","32","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2135","Shigella sonnei strain 170365","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1979","Shigella sonnei strain 152508","nalidixic acid","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1964","Shigella sonnei strain 205583","cefpirome","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2058","Shigella sonnei strain 202271","nalidixic acid","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40431","Klebsiella pneumoniae strain MRSN20522","ceftazidime-avibactam","Susceptible","<=12/4","<=","12/4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.32154","Klebsiella pneumoniae strain Q0893","ciprofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
624,"624.1914","Shigella sonnei strain 185885","tetracycline","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2158","Shigella sonnei strain 187590","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40427","Klebsiella pneumoniae strain MRSN25107","nalidixic acid","Susceptible","==4","==","4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40388","Klebsiella pneumoniae strain MRSN572640","trimethoprim-sulfamethoxazole","Susceptible","<=1/19","<=","1/19","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40386","Klebsiella pneumoniae strain MRSN564304","cefuroxime","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2009","Shigella sonnei strain 180537","ertapenem","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.35727","Staphylococcus aureus strain SP136","tetracycline","Susceptible",,,,,"Computational Prediction","Accuracy:0.975, F1 score:0.974, AUC:0.986","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.477","Shigella sonnei strain 20031275_1361395","chloramphenicol","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"22863732;29177089"
624,"624.1886","Shigella sonnei strain 186595","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
562,"562.48346","Escherichia coli 290","ceftriaxone","Resistant","=8","=","8","mg/L",,,,,,,,,,"Laboratory Method",,
573,"573.40444","Klebsiella pneumoniae strain MRSN6778","nitrofurantoin","Resistant","==128","==","128","mg/L","MIC",,"Vitek",,"missing",,,,,,,
287,"287.7534","Pseudomonas aeruginosa strain AUS283","levofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.845, F1 score:0.852, AUC:0.898","Computational Method",,
573,"573.23129","Klebsiella pneumoniae strain PN106","aztreonam","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.680, F1 score:0.752, AUC:0.735","Computational Method",,
624,"624.2015","Shigella sonnei strain 164888","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40384","Klebsiella pneumoniae strain MRSN582610","cefuroxime","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2170","Shigella sonnei strain 198256","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40403","Klebsiella pneumoniae strain MRSN430414","tetracycline","Susceptible",,,,,"Computational Prediction","Accuracy:0.795, F1 score:0.794, AUC:0.842","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40369","Klebsiella pneumoniae strain MRSN699654","nalidixic acid","Susceptible","==4","==","4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40356","Klebsiella pneumoniae strain SCAID TST1-2021 (15/226) strain SCAID TST1-2021 (15/226) strain SCAID TST1-2021 (15/226)","aztreonam","Resistant",,,,,"Computational Prediction","Accuracy:0.680, F1 score:0.752, AUC:0.735","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40361","Klebsiella pneumoniae strain MRSN750877","piperacillin_tazobactam","Susceptible",,,,,"Computational Prediction","Accuracy:0.766, F1 score:0.759, AUC:0.825","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40369","Klebsiella pneumoniae strain MRSN699654","amikacin","Susceptible","<=2","<=","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.35712","Staphylococcus aureus strain MAG-2F-S8P-2","penicillin","Resistant",,,,,"Computational Prediction","Accuracy:0.963, F1 score:0.964, AUC:0.979","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1887","Shigella sonnei strain 168533","nalidixic acid","r",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40335","Klebsiella pneumoniae strain P30-66","ertapenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.956, F1 score:0.955, AUC:0.972","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35687","Staphylococcus aureus strain 75075_1_1","penicillin","Resistant",,,,,"Computational Prediction","Accuracy:0.963, F1 score:0.964, AUC:0.979","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40400","Klebsiella pneumoniae strain MRSN499958","ceftazidime","Susceptible","==8","==","8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40440","Klebsiella pneumoniae strain MRSN13761","ampicillin-sulbactam","Resistant",">=32/16",">=","32/16","mg/L","MIC",,"Vitek",,"missing",,,,,,,
287,"287.16580","Pseudomonas aeruginosa strain ZYPA31 strain not collected","levofloxacin","Resistant",,,,,"Computational Prediction","Accuracy:0.845, F1 score:0.852, AUC:0.898","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.20068","Klebsiella pneumoniae strain E14_15_53Ma","cefoxitin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.805, F1 score:0.796, AUC:0.864","Computational Method",,
1280,"1280.25744","Staphylococcus aureus strain 33-029","erythromycin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.959, F1 score:0.962, AUC:0.981","Computational Method",,
1280,"1280.35664","Staphylococcus aureus strain 60563-11-2","tetracycline","Susceptible",,,,,"Computational Prediction","Accuracy:0.975, F1 score:0.974, AUC:0.986","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1887","Shigella sonnei strain 168533","ampicillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40390","Klebsiella pneumoniae strain MRSN560539","meropenem","Resistant",,,,,"Computational Prediction","Accuracy:0.916, F1 score:0.922, AUC:0.949","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35712","Staphylococcus aureus strain MAG-2F-S8P-2","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.939, F1 score:0.956, AUC:0.974","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.23128","Klebsiella pneumoniae strain PN110","gentamicin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.863, F1 score:0.863, AUC:0.930","Computational Method",,
624,"624.1877","Shigella sonnei strain 182822","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40411","Klebsiella pneumoniae strain MRSN371351","tetracycline","Susceptible","==2","==","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2049","Shigella sonnei strain 207544","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.31227","Staphylococcus aureus strain 22/11-11 HW","penicillin","Susceptible",,,,,"Computational Prediction","Accuracy:0.963, F1 score:0.964, AUC:0.979","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40386","Klebsiella pneumoniae strain MRSN564304","cefepime","Resistant",">=32",">=","32","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2028","Shigella sonnei strain 161913","tetracycline","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.30819","Klebsiella pneumoniae strain TA6363","aztreonam","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.680, F1 score:0.752, AUC:0.735","Computational Method",,
573,"573.40450","Klebsiella pneumoniae strain MRSN4815","imipenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.931, F1 score:0.935, AUC:0.950","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2005","Shigella sonnei strain 150958","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.33571","Staphylococcus aureus strain BP8","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.977, F1 score:0.980, AUC:0.982","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40430","Klebsiella pneumoniae strain MRSN21352","cefotetan","Susceptible","<=4","<=","4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2101","Shigella sonnei strain 183599","temocillin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2160","Shigella sonnei strain 159704","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.31261","Staphylococcus aureus strain 27187_155F132","trimethoprim/sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.939, F1 score:0.956, AUC:0.974","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.27338","Klebsiella pneumoniae strain KZN_INI_KINF_85","meropenem","Susceptible","==1","==","1","mg/L",,"E-Test","Vitek","Biom�rieux","EUCAST",,,,,,,
573,"573.40421","Klebsiella pneumoniae strain MRSN27989","cefotaxime","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
